 .8759148   .6075405  
 .9098795   .6244177  
 .9319879   .6205307  
 .9410427   .6207942  
 .9556309   .6237868  
 .9671013   .6349303  
 .9315951   .6190184  
 .9517165   .6278414  
 .9394125   .6081702  
  .949426   .6099907  
 .9898055   .6232748  
 .9920465   .6191496  
   1.0199    .617048  
 1.033208   .6260785  
  1.04327   .6274154  
  1.09714    .635979  
 1.074281   .6676548  
 1.049449   .6583695  
 1.083133   .6645483  
  1.11865   .6868476  
 1.133996   .6832321  
 1.189394   .6895882  
 1.164913    .704228  
 1.076354   .6705776  
 1.079034   .6840469  
 1.090286   .6942857  
  1.13681    .700409  
 1.121266   .6963443  
 1.174118    .702549  
  1.18266   .7099507  
 1.142432   .7000595  
 1.088544   .6851367  
 1.093439   .6794637  
 1.102315   .6881061  
   1.1275      .7025  
 1.128868   .6889933  
 1.159315   .7067743  
 1.157436   .7048799  
 1.144846   .7010911  
 1.107097   .6863072  
 1.065738   .6822348  
 1.011863   .6550992  
 1.016612   .6356335  
 1.015365   .6456978  
 1.017479   .6395584  
 1.012468   .6409469  
 1.006598   .6446148  
 .9542565   .6238078  
 .9243712   .6046907  
 .9297985   .6333003  
 .9237906   .6341949  
 .8990369   .6263242  
 .8422263   .6057957  
 .8750374   .6050345  
 .8822178    .620003  
 .9195312    .634375  
 .8597265   .5985885  
 .8604882   .5894125  
 .8391618   .5832639  
 .7950667   .5614667  
 .8054683   .5504971  
 .8040996   .5367151  
 .8173673   .5455264  
 .8355955   .5635734  
 .8189836   .5445891  
 .8276963   .5537814  
 .8305182   .5508159  
 .8281272   .5562687  
 .8106898    .555198  
 .7850154   .5465755  
 .7534405   .5290032  
 .7338896   .5189987  
 .7676911   .5307335  
 .7540797   .5204301  
 .7738049   .5320637  
 .7727564   .5224683  
 .8066693   .5510123  
 .8268954   .5530968  
 .8244898   .5697169  
 .8193013    .560166  
 .8307288   .5678266  
  .829972   .5637772  
    .8491   .5820815  
 .8416246   .5787106  
 .8266311   .5652463  
 .8432674   .5745056  
 .8226009   .5729851  
 .7981968   .5550252  
 .7768465   .5310372  
   .78582   .5447329  
 .7834944   .5363019  
 .7797299   .5251082  
 .7875668   .5335562  
 .7866614   .5265211  
 .7592357    .513121  
 .7597624   .5092885  
