        0          0  
        0          0  
 -.110008    .084856  
 -.073624    .266396  
 -.003908    .400011  
  .177663    .350629  
  .224541    .190787  
  .129711    .042149  
  .089992   -.056098  
 -.042757   -.331244  
 -.242763   -.565091  
 -.358791   -.599137  
 -.496245   -.554119  
 -.626593   -.404899  
  -.70416   -.120994  
  -.58891    .073857  
 -.415011    .124407  
 -.208182    .410863  
 -.023542    .481448  
  .072607    .531969  
  .149435    .448458  
   .01356    .462625  
 -.200926    .349718  
 -.526584    .237527  
 -.964601    .135084  
-1.365741    .287211  
-1.700946    .528157  
-1.951649     .95278  
-2.139353   1.234489  
-2.261252   1.395901  
-2.425461   1.355601  
-2.464647   1.344021  
-2.460987   1.477777  
-2.462198   1.381552  
-2.443407   1.417148  
-2.641685   1.608072  
-2.686238   1.761123  
-2.728436   1.940803  
-2.872333   2.080108  
 -2.91285    2.27052  
 -3.01118   2.383401  
-2.823654   2.587847  
-2.783997   2.808135  
 -2.76297   2.859522  
-2.745579   2.829089  
-2.650262   2.708621  
-2.562613   2.552179  
-2.536634    2.59646  
-2.389328   2.672239  
-2.283226   2.721127  
-2.229863   2.724723  
 -2.25453   2.720166  
 -2.31432   2.699039  
-2.367327   2.573079  
-2.315258   2.451059  
-2.288454   2.372364  
-2.254999   2.468588  
-2.272759     2.5108  
-2.188013    2.45994  
-2.164952   2.390428  
 -2.07865    2.43105  
-2.112042   2.442638  
-2.342719   2.347005  
 -2.52392   2.393378  
-2.504592   2.253951  
-2.495686    2.06393  
-2.507052   2.005609  
-2.462241   2.010395  
-2.335355   2.053754  
-2.148148   1.965686  
-2.222011   1.777195  
-2.379968   1.698692  
-2.616767   1.558754  
-2.924097   1.585124  
-2.958317   1.601937  
-2.838855   1.662274  
-2.910452   1.695168  
-2.988384   1.833769  
-3.024104   1.834066  
-3.091415   1.845928  
-3.082445   1.877195  
-3.154037   1.684465  
-3.292443    1.60847  
-3.403184   1.481643  
-3.639379   1.483284  
-3.767642   1.360937  
-4.115822   1.264847  
-4.331568   1.179229  
-4.478436    .996977  
-4.623186    .811183  
-4.843631    .773738  
-5.012823    .839323  
-4.928307    .845527  
-4.684505    .767692  
-4.495948    .683499  
-4.321002    .691838  
-4.170994    .719905  
-4.127573    .536012  
-4.060686    .343826  
  -4.0328    .262574  
