        0          0  
  .226179    .109983  
  .323431     .18796  
  .494745    .219656  
  .407973    .135613  
  .405048    .172242  
  .337886    .227237  
   .43396    .254782  
  .368233     .27968  
  .426215    .193767  
  .326343    .106414  
  .177735    .189638  
  .205603    .033248  
  .139445   -.117786  
 -.016858   -.170192  
 -.206927    .100625  
 -.198239   -.050348  
 -.295951    .027811  
 -.265299   -.052643  
  -.34981   -.018257  
 -.289363    -.04427  
   -.2182    -.08619  
 -.068987    .071281  
 -.165712    .063322  
  .078652    .006718  
  .158737   -.031233  
  .070356    .143065  
  .250353    .145713  
  .279494    .246743  
  .227794    .334937  
  .392656    .281111  
  .342435    .245083  
  .256298     .21736  
  .341821    .134927  
  .228036    .105083  
  .216275    .097713  
  .235682    .199448  
  .038394    .029928  
  .150073    .101393  
  .148226    .087005  
  .168591    .157865  
  .299987    .041203  
  .244364    .257055  
  .443056    .182623  
  .466384    .303826  
  .423349    .076051  
  .326727    .215644  
  .372509    .198278  
  .452421    .199263  
  .462256    .120213  
  .468161    .159428  
  .430751    .135429  
  .367844    .283365  
  .340354    .181743  
  .546099    .144029  
  .352357    .376551  
  .513349    .252632  
  .558767    .229079  
  .481327    .211513  
  .454694    .184648  
  .624514    .204502  
  .710039    .210597  
  .622558    .206745  
  .591442    .272329  
  .550776    .355576  
  .521977    .306234  
  .538919    .400074  
  .778287    .346869  
  .814845    .348533  
   .86085    .453686  
  1.05863    .492443  
 1.129146    .614295  
 1.277193    .562295  
 1.270293    .727735  
 1.302079     .83868  
 1.345701    .797507  
 1.419284    .635922  
 1.290112    .579393  
 1.265303    .572097  
 1.316377    .669935  
 1.133765    .669878  
 1.061029    .650126  
  .988223    .490582  
 1.036438    .365482  
  .900816    .332496  
  .968141    .385962  
 1.023502    .374832  
  .997967    .544454  
 1.011666    .397741  
 1.004351    .497691  
 1.091054     .46532  
 1.001951    .635033  
 1.161094    .545601  
 1.175946    .713668  
  1.21437    .523074  
 1.286599    .646541  
 1.164317    .542532  
  1.21066    .584248  
 1.194308    .747761  
 1.188865    .743717  
