 .4033743   .2485967  
 .2889012   .2465965  
 .2158745  -.3109358  
 .2010915  -.0316531  
 .2020235  -.0156998  
 .0716204  -.0311496  
 .1152133  -.2875601  
  .113167   -.014631  
 .2945453  -.0290318  
 .1058668  -.0287288  
 .3984111  -.0284304  
 .1874655  -.0281367  
-.1941381  -.2781606  
   -.0156   -.526317  
 .1221002  -.2732484  
-.0989937  -.2711465  
 .0021693   .2381099  
-.0343714  -.0217465  
 .1183393  -.0107911  
 .1157692   -.010737  
-.1067383  -.2661112  
-.1939557  -.2641088  
 .1980689  -.2621298  
-.0125556  -.2601739  
-.1942342  -.0079277  
-.1150733   .4842624  
 .1213547   -.250313  
-.0990316  -.0084334  
 .0020958  -.2568395  
-.0332062  -.2549544  
-.0820782  -.0070882  
  .014572  -.0070538  
-.1061898   .2307925  
 .1059726  -.0075501  
-.3024326   .2286137  
-.1109967  -.0080341  
-.2950057   .2264709  
 .0867818   .2158571  
 -.081475   .9259325  
 .1010568   .4476115  
-.0983277   .2159478  
-.0285457   .4409508  
-.0845789  -.2395211  
 .0124903   1.554821  
-.0052656  -.0327317  
-.1952255   .6438149  
 .1985161   .1829259  
 .0898615    .632113  
 .2047164   .6046398  
  .086253   .3625897  
-.0807296   .1256019  
 .0009653  -.0632123  
 .0018752   .5775136  
 .2690398   .1386298  
 .1167763   .6103783  
 .0143117  -.5840779  
 .3941531   .9495977  
 .1063959  -.0936573  
 .5984551   .3198774  
 .5856245  -.0939862  
 .9069429  -.3063661  
-.0214169  -.4907344  
 .5307413  -.6720273  
 .2018864  -.2475815  
 .2035678  -.8456339  
 -.251598  -.0692042  
-.1722838    .319861  
-.1779343   -.840006  
-.0092148  -.6577599  
 .0088889  -.2394591  
-.1032457  -.2496615  
-.1172745   -.232669  
-.2921207  -.4086913  
-.2203635  -.3929238  
-.0714119   -.200776  
 .1015678  -.1996601  
-.2976672   .3448331  
 .1560572  -.2199673  
 .2235495  -.4025336  
 .0202967   .1552494  
-.2086499   -.213103  
 .1081948  -.0284649  
 .0972456  -.3811281  
-.0163223  -.0260067  
-.2925054   .1533169  
 .0799072   .8379068  
 -.171895   .3258958  
-.1988581   .4904866  
-.1976849  -.2005556  
 .1583875   -.033404  
-.2771815  -.0330633  
 .1181111  -.0327279  
-.2077723  -.1953967  
 .0071958  -.0312789  
-.0025342   .3024235  
-.4138534  -.0323185  
 .0061546   .1276185  
-.1166597  -.5396301  
 .0234806   .1282867  
-.1990663   .1166512  
-.0979232   .6018072  
-.1345375   .2751033  
 .3181315   .2716449  
-.2843358   .1166222  
 .0935744   .5795529  
-.1939557   .4100069  
 .0979537  -.0528961  
 .0875596   .1081396  
-.0942321   .2397689  
   -.0156   .5393839  
-.0781206   .3735652  
 .0010978   .2108995  
-.1981997   .1921862  
 .0669599    .342013  
  .017818   .3356523  
 .3153012   .3455059  
-.1066286   .0389636  
 .1063959   .1713193  
-.1023513   .4638555  
 .0875596   .5864099  
 .3057763   .5405239  
-.0166576   .2571909  
 .0234806   .3763215  
 .6019684  -.0026525  
 .6035336  -.1427547  
 .0558911  -.1397885  
 .2235495  -.9808008  
-.0798597  -.2305691  
-.2085402  -.1074877  
 .0079366  -.1205301  
-.0027951  -.0012428  
-.3154123  -.2470144  
 .3069303  -.4986295  
-.1195682  -.3606542  
 .0275804  -.7032958  
-.1988581  -.4310493  
 .3031456  -.3128743  
-.0436924   -.086521  
-.2762437   .9777734  
 .2190481   .0383491  
 .1919755   .1335788  
 .3084998  -.6272827  
 .3975166  -.6296171  
 .1824433  -.6109202  
 .1081762  -.6033629  
 .2764741  -.5959557  
 .1332814  -.6795043  
 .3020914  -.2464585  
 .1035855   .2717656  
 .1444059   .2525915  
 .2298014  -.5847722  
 .0255009  -.5571977  
 .2893894  -.9714054  
 .3111453   .0868647  
 .3965849  -.5293398  
-.0226001   -.625911  
-.3896224  -.1138036  
-.0274983  -.2151998  
-.0613488   .1019888  
-.0981798   .3947347  
-.0964158  -.5388681  
-.0588391  -.9390897  
-.6677008   -.112533  
 .1246164   .0952322  
-.3105614   .2992521  
-.3908744  -.0109659  
-.3036252   .3991658  
 -.217599   .6028885  
-.2920245   .4834644  
-.2206279   .3864278  
 .0290712   .1899822  
 -.098653  -.3230505  
-.2976672  -.2106173  
-.2422769  -.0083597  
 .3221953  -.0166209  
  .019516  -.0123803  
-.2083208  -.0123079  
 .1078774  -.0162988  
-.2029882  -.1070629  
 .0848392  -.1065431  
 .0070201  -.4985694  
-.1190394   .0775185  
  .026835   .1772931  
 .1014921  -.2008825  
 -.097482  -.0066822  
 .1572223   .0864096  
 .0231321  -.1991124  
-.2812132  -.1022412  
-.0077887   -.101759  
 .0075133  -.0119712  
-.1027612   .2696568  
-.0146482   .2679133  
-.2932747   .1752372  
 .4809733  -.7481887  
  .026835  -1.017712  
-.0987666  -.5544007  
 .1027766   .0888674  
-.0419447   .0868409  
-.1772854  -.0945077  
-.0819414  -.0942463  
 .0924774   .1791139  
 .0074074  -.1876917  
 -.102724  -.2784472  
-.3141567  -.0960027  
  .006347   .1754241  
-.0174508   .5405728  
 .0245987   .9055907  
-.2991388   .8119527  
 .0023164   -.009769  
-.1362852    .075201  
-.0805152   .1726025  
-.0842833   .3471224  
-.1066286  -.0149538  
 .1063959   .0795573  
-.2024665   .1658989  
 -.112043  -.1885038  
 .0054815  -.1946318  
-.0150712   -.186158  
 .0212443  -.0993004  
-.2993091   .1544176  
 .2023177  -.0101941  
-.2317908  -.0168727  
 .0168802   .1588651  
 .2143642  -.0173517  
-.2062365   .0699425  
 .0057143   .0729586  
-.1021277  -.0141665  
-.0110908   .1587903  
 .1050989   .0679711  
-.2137533   .1572243  
  -.18084   .2343649  
  .201205   .1347382  
 .0019119    .230579  
 .0692901  -.1017878  
-.0833286  -.1010312  
 .0135311  -.4210533  
 .0943423  -.1786138  
 .0056085   .1454482  
   .09814   .0648752  
   -.0113  -.0147417  
  .005193    .532239  
-.1140156   .0619003  
-.0803569  -.0245529  
 .2012429  -.5007888  
 .0019855  -.3311858  
-.2306256   .2949213  
 .3159434   .1390279  
 .2146244   .8393792  
 .1938404   .4408886  
 .0062434   .1973316  
 .2981468  -.1732962  
 .0869318   .0560652  
 .1060606  -.5737476  
 .1825534  -.3171784  
 .2248195  -.4676548  
-.0988423  -.0107052  
 .2027957   .2143743  
 -.040197  -.3232116  
 -.078327  -.3138795  
 .1178509  -.5461239  
-.0075693  -.3891648  
 .1074541  -.5310699  
-.0026088   .2117293  
 .2850696  -.0834188  
 .0070201  -.2995532  
  .080436   .1424733  
 .0275804   .3601012  
 .0014006  -.0068647  
  .203053  -.1544363  
 .1548921  -.0086323  
-.0755137   .1381527  
-.0801199  -.0799598  
-.0083372  -.0795564  
 -.292415   .2784498  
 .0973946  -.1544755  
-.0154852  -.1492083  
-.0928858   .2784218  
-.2187771  -.0068211  
-.0736482  -.2204364  
 .1014542   .1328711  
 .0026105   .0628012  
-.1409457  -.2165946  
-.0780144  -.1465994  
-.0822016  -.0058983  
-.1075062  -.0748153  
 .1072425  -.0113894  
-.2027646  -.0075402  
-.1137171   .0646216  
 .1062529  -.3507545  
-.0174508    .063174  
-.0755117   .1326294  
-.0988991  -.2803532  
-.2981451   -.074181  
-.0355365   .2014953  
 .0190683   .1989919  
-.0842833   .1961003  
-.1066286   .0631136  
 -.093909  -.3459825  
-.2023919  -.0069688  
-.1116245  -.0052019  
 .1052913   .2661346  
-.2142822  -.0076096  
 .0201262  -.0736844  
 .4015394   .3280823  
-.1981997  -.0061635  
-.0326237   -.073775  
 .1174015  -.2063485  
 .0148322  -.2070981  
-.1062995  -.0704209  
-.0942265   .1939696  
 .0980655  -.1371715  
-.0117185  -.0700277  
 .0053853   .2523371  
-.1145445  -.0716922  
 .0204989   .1234517  
 .1011703  -.0109305  
  .002059  -.0054334  
-.3313743  -.0054123  
 .2163598    .060118  
-.3863136  -.0690919  
  .094452   .1868424  
 .0055027   .0556297  
 .1982925   .1853489  
   -.0113   .1216917  
-.0948091  -.3300886  
-.1137512   -.005707  
 .0193808  -.2594637  
-.0991451   -.322551  
 -.198457  -.1920001  
 .0710378  -.0041906  
-.0842663  -.0664995  
-.0874059   .1217587  
 .0947811  -.0691141  
-.1951197  -.1306249  
-.1018668  -.1917948  
   .09028   -.189907  
-.0954823    -.06485  
-.0121627  -.1880289  
  .117255  -.0625978  
-.3996277    .060822  
 .1017471   .2463055  
 .0739506  -.0645158  
 .0140668   .1206328  
 .0117096  -.1265921  
 .0951102  -.1872665  
-.0952847   .0584183  
-.1017923  -.0018112  
-.0092074   .1208246  
-.0957708   .0587824  
 .0883682          0  
-.1838217    .060698  
 .1009243   .5418773  
