      3.4     14.753  
      3.8      -.506  
        4     -8.286  
      3.9     17.622  
      3.5     10.003  
      3.6      7.226  
      3.6     13.155  
      3.9      1.485  
      3.8     -3.385  
      3.7     -2.435  
      3.8     -7.158  
        4     -5.329  
      4.3     -1.978  
      4.7     -4.885  
        5          0  
      5.3       .503  
      6.1      -.501  
      6.2       .503  
      6.7    -10.495  
      6.8          0  
      6.6      2.561  
      7.9     -3.968  
      6.4      1.532  
      6.6     -4.463  
      6.5     -4.966  
      6.4      5.225  
      6.3      1.535  
      5.8       .509  
      5.5      6.262  
      5.4      5.697  
        5      9.977  
      4.5      6.677  
      4.4      7.167  
      4.2       8.18  
      4.2      5.009  
      4.3     20.195  
      3.7     21.001  
      3.4     23.479  
      3.4      2.348  
      3.1      1.871  
        3      3.289  
      3.2     -2.735  
      3.1      -.922  
      3.1     -2.291  
      3.3       8.18  
      3.5       6.16  
      3.5      7.591  
      3.1      7.057  
      3.2      -.903  
      3.1       -1.8  
      2.9      -.905  
      2.9       3.23  
        3       .454  
        3      2.754  
      3.2          7  
      3.4       .451  
      3.1     -2.665  
        3      2.737  
      2.8          0  
      2.7       .903  
      2.9       -3.1  
      2.6     -2.229  
      2.6       1.82  
      2.7      2.737  
      2.5       .451  
      2.5      3.192  
      2.6         .9  
      2.7      2.721  
      2.9      1.802  
      3.1      2.711  
      3.5     -4.363  
      4.5       .898  
      4.9      3.171  
      5.2       2.25  
      5.7     -2.635  
      5.9     -3.075  
      5.9      3.173  
      5.6       .447  
      5.8     -3.506  
        6      -.446  
      6.1     -1.773  
      5.7     -3.955  
      5.3      2.728  
        5      -.447  
      4.9          0  
      4.7      2.264  
      4.6     -1.334  
      4.7          0  
      4.3      -.892  
      4.2     -2.657  
        4       2.27  
      4.2     -1.779  
      4.1      5.997  
      4.3     -1.333  
      4.2      2.718  
      4.2      -.446  
        4     -1.772  
      3.9       1.35  
      4.2      1.349  
        4        1.8  
      4.3      4.548  
      4.3      5.459  
      4.4      6.366  
      4.1       .883  
      3.9      1.772  
      3.9       7.25  
      4.3          0  
      4.2      5.362  
      4.2      1.751  
      3.9      5.786  
      3.7      2.621  
      3.9      3.057  
      4.1      3.049  
      4.3      4.817  
      4.2      3.469  
      4.1      3.899  
      4.4      1.711  
      4.5          0  
      5.1      3.881  
      5.2      2.564  
      5.8      7.406  
      6.4      2.543  
      6.7      7.344  
      7.4      2.949  
      7.4          0  
      7.3     -1.237  
      7.5      -.827  
      7.4      2.097  
      7.1     -1.237  
      6.7          0  
      6.2      1.673  
      6.2       .832  
        6       1.67  
      5.9      -.413  
      5.6     -1.234  
      5.2       .415  
      5.1      2.513  
        5      2.931  
      5.1      1.661  
      5.2      1.242  
      5.5      2.917  
      5.7      4.181  
      5.8          0  
      5.3      2.481  
      5.2      -1.62  
      4.8      1.647  
      5.4          0  
      5.2      5.435  
      5.1      1.226  
      5.4      1.635  
      5.5     -2.405  
      5.6      2.464  
      5.5          0  
      6.1      5.824  
      6.1      1.217  
      6.6      1.216  
      6.6      1.214  
      6.9          0  
      6.9          0  
        7       -1.2  
      7.1      1.214  
      6.9          0  
        7      3.265  
      6.6       .805  
      6.7      1.615  
      6.5          0  
      6.1          0  
        6      1.207  
      5.8      1.206  
      5.5      2.832  
      5.6      2.418  
      5.6      1.603  
      5.5      1.198  
      5.5     -1.184  
      5.4       .398  
      5.7      2.409  
      5.6      5.692  
      5.4     -1.567  
      5.7          0  
      5.5          0  
      5.7      2.396  
      5.9      1.588  
      5.7      1.188  
      5.7     -1.174  
      5.9      1.188  
      5.6      4.005  
      5.6      3.182  
      5.4      2.371  
      5.5     -1.164  
      5.5      1.178  
      5.7      1.177  
      5.5      3.969  
      5.6      2.357  
      5.4     -1.157  
      5.4      1.171  
      5.3       .389  
      5.1      1.169  
      5.2      1.168  
      4.9       .388  
        5      1.167  
      5.1      1.166  
      5.1      1.555  
      4.8      3.526  
        5      1.549  
      4.9      1.158  
      5.1          0  
      4.7      1.157  
      4.8      2.716  
      4.6      3.892  
      4.6       5.07  
      4.4     -1.133  
      4.4     -1.134  
      4.3      2.695  
      4.2      1.144  
      4.1      3.858  
        4      3.846  
        4      1.136  
      3.8      7.793  
      3.8      3.805  
      3.8      3.793  
      3.9      2.633  
      3.8      1.119  
      3.8      2.625  
      3.8      7.652  
      3.7      3.738  
      3.7      3.726  
      3.6      1.101  
      3.8       1.47  
      3.9      -.727  
      3.8      3.709  
      3.8          0  
      3.8      3.698  
      3.8          0  
      3.9      7.497  
      3.8      3.664  
      3.8      3.653  
      3.8      3.641  
        4       3.63  
      3.9      7.359  
      3.8      3.598  
      3.7      3.587  
      3.8      3.576  
      3.7      3.566  
      3.5      3.555  
      3.5      3.545  
      3.7      7.183  
      3.7       7.14  
      3.5      3.493  
      3.4      3.483  
      3.4      7.056  
      3.4      3.453  
      3.4      6.994  
      3.4      3.423  
      3.4      3.414  
      3.4     10.533  
      3.4      6.855  
      3.4      3.356  
      3.5      6.796  
      3.5      6.758  
      3.5       3.31  
      3.7      6.701  
      3.7      6.664  
      3.5      6.628  
      3.5      6.591  
      3.9      6.555  
      4.2       6.52  
      4.4      6.484  
      4.6      6.449  
      4.8      3.162  
      4.9      6.398  
        5      3.137  
      5.1      3.129  
      5.4       6.33  
      5.5      6.297  
      5.9      6.264  
      6.1      6.232  
      5.9      3.057  
      5.9          0  
        6      3.049  
      5.9      3.042  
      5.9      6.152  
      5.9      6.121  
        6      3.004  
      6.1      2.996  
        6      2.989  
      5.8      2.981  
        6      2.974  
        6      2.966  
      5.8      2.959  
      5.7      5.983  
      5.8          0  
      5.7      2.937  
      5.7       2.93  
      5.7      2.923  
      5.6      2.916  
      5.6      2.909  
      5.5      5.881  
      5.6      2.888  
      5.3      5.838  
      5.2      2.867  
      4.9      5.796  
        5      8.764  
      4.9     11.752  
        5      8.618  
      4.9      5.632  
      4.9      8.516  
      4.8          0  
      4.8     24.017  
      4.8      5.466  
      4.6     11.152  
      4.8      8.187  
      4.9     10.974  
      5.1     13.757  
      5.2     13.601  
      5.1     13.449  
      5.1      7.797  
      5.1     13.212  
      5.4     10.336  
      5.5      7.599  
      5.5     15.623  
      5.9     18.195  
        6       9.91  
      6.6      12.42  
      7.2      9.729  
      8.1      9.651  
      8.1      7.105  
      8.6      4.659  
      8.8      4.641  
        9      2.288  
      8.8      9.424  
      8.6      11.81  
      8.4      4.536  
      8.4      9.225  
      8.4      6.796  
      8.3      9.102  
      8.2      6.708  
      7.9      4.403  
      7.7      2.172  
      7.6      2.168  
      7.7      2.164  
      7.4      6.609  
      7.6      6.573  
      7.8      6.537  
      7.8      6.502  
      7.6      6.467  
      7.7      6.432  
      7.8      4.225  
      7.8      6.375  
      7.5      6.342  
      7.6     12.979  
      7.4      6.243  
      7.2      8.358  
        7      4.074  
      7.2      6.147  
      6.9      6.115  
        7      6.084  
      6.8      3.999  
      6.8      6.033  
      6.8      8.077  
      6.4      5.963  
      6.4      7.983  
      6.3      5.895  
      6.3      7.891  
      6.1      9.885  
        6     11.868  
      5.9      9.709  
      6.2      9.631  
      5.9      7.579  
        6      11.49  
      5.8     11.381  
      5.9      7.393  
        6      7.348  
      5.9     11.135  
      5.9     12.976  
      5.8     12.837  
      5.8     12.702  
      5.6     14.478  
      5.7     14.306  
      5.7     14.137  
        6     12.134  
      5.9     12.012  
        6     13.694  
      5.9      13.54  
        6     15.174  
      6.3     18.582  
      6.3     16.517  
      6.3      18.05  
      6.9     12.666  
      7.5     12.534  
      7.6     12.404  
      7.8      1.464  
      7.7      9.074  
      7.5     10.577  
      7.5     12.062  
      7.5     13.523  
      7.2      11.81  
      7.5     11.695  
      7.4     11.582  
      7.4      8.496  
      7.2      6.986  
      7.5      8.387  
      7.5     11.243  
      7.2     14.096  
      7.4      9.577  
      7.6     12.363  
      7.9      3.936  
      8.3      5.262  
      8.5      3.906  
      8.6      3.894  
      8.9      3.881  
        9          0  
      9.3      3.868  
      9.4      11.98  
      9.6     14.667  
      9.8      6.364  
      9.8       2.49  
     10.1          0  
     10.4      5.025  
     10.8     -1.216  
     10.8     -3.612  
     10.4      2.484  
     10.4      1.233  
     10.3      1.231  
     10.2      8.907  
     10.1      4.968  
     10.1      2.446  
      9.4      4.937  
      9.5      3.667  
      9.2      3.656  
      8.8      4.887  
      8.5       3.63  
      8.3       3.62  
        8      8.606  
      7.8      6.037  
      7.8      3.566  
      7.7      4.766  
      7.4      2.348  
      7.2      2.344  
      7.5      4.728  
      7.5      3.514  
      7.3      3.503  
      7.4      4.682  
      7.2      2.308  
      7.3      2.303  
      7.3      2.299  
      7.2      7.028  
      7.2      5.793  
      7.3       2.27  
      7.2      2.266  
      7.4       3.41  
      7.4      2.256  
      7.1      2.251  
      7.1      2.247  
      7.1      4.532  
        7      5.672  
        7      5.646  
      6.7      4.473  
      7.2     -2.162  
      7.2     -6.369  
      7.1     -4.312  
      7.2      3.363  
      7.2      4.494  
        7      1.102  
      6.9      1.101  
        7      4.469  
        7      2.204  
      6.9        2.2  
      6.6      4.436  
      6.6      6.695  
      6.6      4.395  
      6.6      4.379  
      6.3      5.481  
      6.3      3.242  
      6.2      5.441  
      6.1      3.218  
        6      5.402  
      5.9      4.281  
        6      3.184  
      5.8      4.255  
      5.7        2.1  
      5.7      4.232  
      5.7      2.089  
      5.7      3.142  
      5.4      7.453  
      5.6      3.115  
      5.4      5.228  
      5.4      5.205  
      5.6      5.182  
      5.4       5.16  
      5.4      4.092  
      5.3      4.078  
      5.3      4.064  
      5.4      5.086  
      5.2      4.033  
        5      6.084  
      5.2      9.205  
      5.2      6.008  
      5.3       3.95  
      5.2      3.937  
      5.2          0  
      5.3       2.93  
      5.3      5.924  
      5.4      4.891  
      5.4       3.88  
      5.4     12.017  
      5.3      4.809  
      5.2      5.772  
      5.4      2.836  
      5.4      1.878  
      5.2      7.695  
      5.5      5.686  
      5.7     10.597  
      5.9      8.523  
      5.9      8.462  
      6.2      2.732  
      6.3      4.581  
      6.4      4.564  
      6.6       .895  
      6.8          0  
      6.7      2.704  
      6.9      4.533  
      6.9      3.598  
      6.8      1.779  
      6.9      3.582  
      6.9      3.571  
        7      1.766  
        7      5.376  
      7.3      3.539  
      7.3       .872  
      7.4      2.634  
      7.4      4.416  
      7.4      2.619  
      7.6      2.613  
      7.8      3.491  
      7.7       3.48  
      7.6      2.593  
      7.6      2.587  
      7.3      5.224  
      7.4      3.441  
      7.4      1.702  
      7.3      4.299  
      7.1       2.55  
        7       1.69  
      7.1      4.268  
      7.1       3.39  
        7       .835  
      6.9      1.676  
      6.8       2.52  
      6.7       1.67  
      6.8       5.08  
      6.6      3.347  
      6.5      2.494  
      6.6          0  
      6.6      3.331  
      6.5      3.322  
      6.4       .819  
      6.1      2.473  
      6.1      3.303  
      6.1      4.133  
        6      4.961  
      5.9      2.443  
      5.8       .807  
      5.6      3.261  
      5.5       2.43  
      5.6      3.245  
      5.4      3.236  
      5.4      2.412  
      5.8      4.867  
      5.6      2.397  
      5.6      2.393  
      5.7      1.586  
      5.7      2.385  
      5.6      1.581  
      5.5      3.181  
      5.6      1.575  
      5.6      1.573  
      5.6      6.419  
      5.5      2.352  
      5.5       3.94  
      5.6       4.73  
      5.6      2.331  
      5.3      2.326  
      5.5      2.322  
      5.1      1.539  
      5.2      3.884  
      5.2      3.872  
      5.4      3.859  
      5.4      3.067  
      5.3      2.286  
      5.2      2.282  
      5.2       .754  
      5.1       .754  
      4.9          0  
        5      2.275  
      4.9      1.508  
      4.8      3.034  
      4.9      3.026  
      4.7      2.256  
      4.6      1.496  
      4.7       .745  
      4.6      1.493  
      4.6          0  
      4.7          0  
      4.3      1.492  
      4.4          3  
      4.5      1.486  
      4.5      2.989  
      4.5      1.481  
      4.6       .737  
      4.5      2.976  
      4.4      1.474  
      4.4      2.216  
      4.3      2.212  
      4.4          0  
      4.2       .731  
      4.3       8.31  
      4.2       .726  
      4.3          0  
      4.3      5.179  
      4.2      2.918  
      4.2      5.144  
      4.1      2.167  
      4.1      2.163  
        4      2.888  
        4      3.613  
      4.1      5.076  
        4      7.292  
      3.8        -.7  
        4      2.127  
        4      7.239  
        4      3.541  
      4.1          0  
      3.9      6.436  
      3.9      2.094  
      3.9       2.09  
      3.9      2.791  
      4.2      7.094  
      4.2      2.768  
      4.3       .684  
      4.4      3.461  
      4.3      5.574  
      4.5       2.74  
      4.6     -2.667  
      4.9       .679  
        5      4.133  
      5.3     -3.969  
      5.6          0  
      5.7     -1.344  
      5.7      2.741  
      5.7      1.359  
      5.7      4.825  
      5.9       5.51  
      5.8       .671  
      5.8       .671  
      5.8      2.706  
      5.7      3.385  
      5.7      2.013  
      5.7      2.009  
      5.9      2.006  
        6      1.331  
      5.8      4.725  
      5.9      6.785  
      5.8      5.365  
        6     -3.842  
      6.1       -1.3  
      6.3       .657  
      6.2      2.649  
      6.1      3.988  
      6.1      3.975  
        6      -1.29  
      5.9     -1.291  
      5.7      2.631  
      5.7      5.997  
      5.6      3.943  
      5.7      5.271  
      5.5      2.593  
      5.6      7.264  
      5.6      3.225  
      5.5      -.632  
      5.4       .636  
      5.4      1.918  
      5.5      7.189  
      5.4      3.192  
      5.4          0  
      5.2       .629  
      5.4       4.48  
      5.2      7.763  
      5.2      6.391  
      5.1      -.616  
        5          0  
        5      6.361  
      4.9      6.327  
      5.1     15.716  
        5      2.445  
